"year","venue","title","url","freq","IF","name"
"2008","Computer Methods and Programs in Biomedicine","Robust projective filtering of time-warped ECG beats.","http://dblp.org/rec/journals/cmpb/Kotas08",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2008","Computer Methods and Programs in Biomedicine","Nonlinear dynamics analysis of electrocardiograms for detection of coronary artery disease.","http://dblp.org/rec/journals/cmpb/AntanaviciusBBGKUV08",38,1.897000,"Computer Methods and Programs in Biomedicine"
"2008","Digital Signal Processing","Computer aided diagnosis of ECG data on the least square support vector machine.","http://dblp.org/rec/journals/dsp/PolatAG08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","Usage of eigenvector methods in implementation of automated diagnostic systems for ECG beats.","http://dblp.org/rec/journals/dsp/Ubeyli08a",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","Wavelet-based denoising using subband dependent threshold for ECG signals.","http://dblp.org/rec/journals/dsp/Poornachandra08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","Constrained ECG compression algorithm using the block-based discrete cosine transform.","http://dblp.org/rec/journals/dsp/BenzidMB08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","A novel method for the elimination of power line frequency in ECG signal using hyper shrinkage function.","http://dblp.org/rec/journals/dsp/PoornachandraK08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","A 2-D ECG compression algorithm based on wavelet transform and vector quantization.","http://dblp.org/rec/journals/dsp/WangJ08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","Wavelet transform feature extraction from human PPG, ECG, and EEG signal responses to ELF PEMF exposures: A pilot study.","http://dblp.org/rec/journals/dsp/CvetkovicUC08",22,1.256000,"Digital Signal Processing"
"2008","Digital Signal Processing","Pre-processing deconvolution based technique for improving the performances of ECG codecs: Comparison to SPIHT.","http://dblp.org/rec/journals/dsp/KhansaNK08",22,1.256000,"Digital Signal Processing"
"2008","EURASIP J. Adv. Sig. Proc.","Cancelling ECG Artifacts in EEG Using a Modified Independent Component Analysis Approach.","http://dblp.org/rec/journals/ejasp/DevuystDSKS08",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2008","EURASIP J. Adv. Sig. Proc.","Using Intracardiac Vectorcardiographic Loop for Surface ECG Synthesis.","http://dblp.org/rec/journals/ejasp/KachenouraPHC08",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2008","EURASIP J. Adv. Sig. Proc.","Cardiac Arrhythmias Classification Method Based on MUSIC, Morphological Descriptors, and Neural Network.","http://dblp.org/rec/journals/ejasp/Naghsh-NilchiK08",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2008","EURASIP J. Adv. Sig. Proc.","Analysis of Human Electrocardiogram for Biometric Recognition.","http://dblp.org/rec/journals/ejasp/WangAHP08",24,0.808000,"EURASIP Journal on Advances in Signal Processing"
"2008","Expert Systems","Implementing wavelet transform/mixture of experts network for analysis of electrocardiogram beats.","http://dblp.org/rec/journals/es/Ubeyli08",7,2.377000,"IEEE Intelligent Systems"
"2008","Expert Syst. Appl.","Enhancement of time-frequency properties of ECG for detecting micropotentials by wavelet transform based method.","http://dblp.org/rec/journals/eswa/TirtomEE08",41,2.377000,"IEEE Intelligent Systems"
"2008","Expert Syst. Appl.","Adaptive wavelet network for multiple cardiac arrhythmias recognition.","http://dblp.org/rec/journals/eswa/LinDC08",41,2.377000,"IEEE Intelligent Systems"
"2008","Expert Syst. Appl.","Integration of independent component analysis and neural networks for ECG beat classification.","http://dblp.org/rec/journals/eswa/YuC08",41,2.377000,"IEEE Intelligent Systems"
"2008","Expert Syst. Appl.","Ontological fuzzy agent for electrocardiogram application.","http://dblp.org/rec/journals/eswa/LeeW08",41,2.377000,"IEEE Intelligent Systems"
"2008","IEICE Transactions","A Robust and Non-invasive Fetal Electrocardiogram Extraction Algorithm in a Semi-Blind Way.","http://dblp.org/rec/journals/ieicet/YeZC08",7,0.226000,"IEICE Transactions on Communications"
"2008","IJBM","A novel wavelet packet-based anti-spoofing technique to secure ECG data.","http://dblp.org/rec/journals/ijbm/SufiMK08",2,0.000000,"International Journal of Biometrics (IJBM)"
"2008","IJHISI","Ambient Intelligence and Pervasive Architecture Designed within the EPI-MEDICS Personal ECG Monitor.","http://dblp.org/rec/journals/ijhisi/AtouiTFR08",3,0.000000,"International Journal of Healthcare Information Systems and Informatics (IJHISI)"
"2008","Neurocomputing","Blind separation of fetal electrocardiograms by annealed expectation maximization.","http://dblp.org/rec/journals/ijon/Wu08",7,2.083000,"Neurocomputing"
"2008","Neurocomputing","An algorithm for extracting fetal electrocardiogram.","http://dblp.org/rec/journals/ijon/LiY08",7,2.083000,"Neurocomputing"
"2008","IJWMIP","Design and Evaluation of matched Wavelets with Maximum Coding Gain and Minimum Approximation Error Criteria for R Peak Detection in ECG.","http://dblp.org/rec/journals/ijwmip/BadiezadeganS08",4,0.000000,"International Journal of Wavelets, Multiresolution and Information Processing (IJWMIP)"
"2008","Journal of Biomedical Informatics","Reducing false alarm rates for critical arrhythmias using the arterial blood pressure waveform.","http://dblp.org/rec/journals/jbi/AboukhalilNSMC08",4,0.000000,"Journal of Biomedical Informatics"
"2008","Journal of Biomedical Informatics","A new arrhythmia clustering technique based on Ant Colony Optimization.","http://dblp.org/rec/journals/jbi/KorurekN08",4,0.000000,"Journal of Biomedical Informatics"
"2008","Journal of Circuits, Systems, and Computers","An Ultra-Low-Power Current-Mode Integrated CMOS Instrumentation amplifier for Personal ECG Recorders.","http://dblp.org/rec/journals/jcsc/BaghiniNLS08",2,0.000000,"Journal of Circuits, Systems, and Computers"
"2008","J. Medical Systems","Adaptive Motion Artifacts Reduction Using 3-axis Accelerometer in E-textile ECG Measurement System.","http://dblp.org/rec/journals/jms/YoonMYLL08",37,0.000000,"Journal of Medical Systems"
"2008","J. Medical Systems","AR Spectral Analysis Technique for Human PPG, ECG and EEG Signals.","http://dblp.org/rec/journals/jms/UbeyliCC08",37,0.000000,"Journal of Medical Systems"
"2008","J. Medical Systems","The Programmable ECG Simulator.","http://dblp.org/rec/journals/jms/CanerEE08",37,0.000000,"Journal of Medical Systems"
"2008","Med. Biol. Engineering and Computing","An improved algorithm for respiration signal extraction from electrocardiogram measured by conductive textile electrodes using instantaneous frequency estimation.","http://dblp.org/rec/journals/mbec/ParkNPY08",33,1.500000,"Medical and Biological Engineering and Computing"
"2008","Med. Biol. Engineering and Computing","Ventricular arrhythmias and changes in heart rate preceding ventricular tachycardia in patients with an implantable cardioverter defibrillator.","http://dblp.org/rec/journals/mbec/LermaWSKG08",33,1.500000,"Medical and Biological Engineering and Computing"
"2008","Med. Biol. Engineering and Computing","Extraction of the magnetohydrodynamic blood flow potential from the surface electrocardiogram in magnetic resonance imaging.","http://dblp.org/rec/journals/mbec/NijmSLS08",33,1.500000,"Medical and Biological Engineering and Computing"
"2008","Scholarpedia","Cardiac arrhythmia.","http://dblp.org/rec/journals/scholarpedia/FentonCG08",1,0.000000,"Scholarpedia"
"2008","Security and Communication Networks","Enforcing secured ECG transmission for realtime telemonitoring: A joint encoding, compression, encryption mechanism.","http://dblp.org/rec/journals/scn/SufiK08",3,0.000000,"International Journal of Communication Networks and Information Security (IJCNIS)"
"2008","Signal Processing","Embedded filter bank-based algorithm for ECG compression.","http://dblp.org/rec/journals/sigpro/Blanco-VelascoCMGB08",5,2.787000,"IEEE Transactions on Signal Processing"
"2008","IEEE Signal Process. Lett.","Multiscale Entropy-Based Weighted Distortion Measure for ECG Coding.","http://dblp.org/rec/journals/spl/ManikandanD08",6,1.751000,"IEEE Signal Processing Letters"
"2008","IEEE Trans. Biomed. Engineering","Application of Stochastic Finite Element Methods to Study the Sensitivity of ECG Forward Modeling to Organ Conductivity.","http://dblp.org/rec/journals/tbe/GeneserKM08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Removal of CPR Artifacts From the Ventricular Fibrillation ECG by Adaptive Regression on Lagged Reference Signals.","http://dblp.org/rec/journals/tbe/RheinbergerSUBKA08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Model-Based Fiducial Points Extraction for Baseline Wandered Electrocardiograms.","http://dblp.org/rec/journals/tbe/SayadiS08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Power-Line Interference Detection and Suppression in ECG Signal Processing.","http://dblp.org/rec/journals/tbe/LinH08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Automatic Detection and Imaging of Ischemic Changes During Electrocardiogram Monitoring.","http://dblp.org/rec/journals/tbe/ZizzoHT08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","An ECG Signals Compression Method and Its Validation Using NNs.","http://dblp.org/rec/journals/tbe/FiraG08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Truncated Total Least Squares: A New Regularization Method for the Solution of ECG Inverse Problems.","http://dblp.org/rec/journals/tbe/ShouXJWLC08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","A Method for the Analysis of Respiratory Sinus Arrhythmia Using Continuous Wavelet Transforms.","http://dblp.org/rec/journals/tbe/CnockaertMDPGS08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Simulation of Elevated T-Waves of an ECG Inside a Static Magnetic Field (MRI).","http://dblp.org/rec/journals/tbe/GuptaWR08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","ECG Signal Compression Based on Dc Equalization and Complexity Sorting.","http://dblp.org/rec/journals/tbe/FilhoRSFSC08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Multichannel Electrocardiogram Decomposition Using Periodic Component Analysis.","http://dblp.org/rec/journals/tbe/SameniJS08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","ECG Denoising and Compression Using a Modified Extended Kalman Filter Structure.","http://dblp.org/rec/journals/tbe/SayadiS08a",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Automatic Real-Time ECG Coding Methodology Guaranteeing Signal Interpretation Quality.","http://dblp.org/rec/journals/tbe/AlesancoG08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Analyzing High-Density ECG Signals Using ICA.","http://dblp.org/rec/journals/tbe/ZhuAZCJDMC08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","IEEE Trans. Biomed. Engineering","Phase-Rectified Signal Averaging Used to Estimate the Dominant Frequencies in ECG Signals During Atrial Fibrillation.","http://dblp.org/rec/journals/tbe/LemayPJV08",114,2.347000,"IEEE Transactions on Biomedical Engineering"
"2008","Transactions on Computational Science","Comparative Analysis of Electrocardiogram Data by Means of Temporal Locality Approach with Additional Normalization.","http://dblp.org/rec/journals/tcos/Dailyudenko08",1,0.000000,""
"2008","IEEE T. Instrumentation and Measurement","Wavelet Distance Measure for Person Identification Using Electrocardiograms.","http://dblp.org/rec/journals/tim/ChanHBB08",9,1.790000,"IEEE Transactions on Instrumentation and Measurement"
"2008","IEEE Transactions on Information Technology in Biomedicine","Classification of Electrocardiogram Signals With Support Vector Machines and Particle Swarm Optimization.","http://dblp.org/rec/journals/titb/MelganiB08",31,0.000000,"IEEE Journal of Biomedical and Health Informatics"
"2008","ACM Trans. Design Autom. Electr. Syst.","A multiprocessor system-on-chip for real-time biomedical monitoring and analysis: ECG prototype architectural design space exploration.","http://dblp.org/rec/journals/todaes/KhatibPBBBKJN08",1,0.000000,"ACM Transactions on Design Automation of Electronic Systems (TODAES)"
"2008","T. Rough Sets","A Rough Set Based Approach for ECG Classification.","http://dblp.org/rec/journals/trs/MitraMC08",2,0.000000,"International Conference on Rough Sets and Current Trends in Computing (RSCTC)"
"2009","Artificial Intelligence in Medicine","Application of constrained independent component analysis algorithms in electrocardiogram arrhythmias.","http://dblp.org/rec/journals/artmed/LlinaresI09",9,0.000000,"Conference on Artificial Intelligence in Medicine in Europe (AIME)"
"2009","Comp. in Bio. and Med.","The event synchronous canceller algorithm removes maternal ECG from abdominal signals without affecting the fetal ECG.","http://dblp.org/rec/journals/cbm/UngureanuBOUW09",42,0.000000,"International Conference on Computational Advances in Bio and Medical Sciences (ICCABS)"
"2009","Expert Syst. Appl.","A novel approach for classification of ECG arrhythmias: Type-2 fuzzy clustering neural network.","http://dblp.org/rec/journals/eswa/CeylanOK09",41,2.377000,"IEEE Intelligent Systems"
